"id"	"codigo_localidad"	"codigo_postal"	"nombre_localidad"	"nombre_localidad_resumido"	"id_departamento"	"id_provincia"	"ver"
4504	4504		COLONIA ANGELONI	COLONIA ANGELONI	517	20	v.1
2533	2533		MEDANOS	MEDANOS	267	7	v.1
2828	2828		SAN JUAN DE DIOS	SAN JUAN DE DIOS	300	9	v.1
3806	3806		EL SALADILLO	EL SALADILLO	450	16	v.1
1903	1903		OLAETA	OLAETA	208	5	v.1
2594	2594		TENIENTE 1° BRIGIDO CAINZO ,AP.	TENIENTE 1° BRIGIDO 	275	7	v.1
497	497		LA EMILIA	LA EMILIA	104	1	v.1
4833	4833		TARTAGAL ,EST.EL TAJAMAR	TARTAGAL ,EST.EL TAJ	521	20	v.1
3156	3156		ANCHORIS	ANCHORIS	361	12	v.1
2459	2459		ESTACAS	ESTACAS	273	7	v.1
1576	1576		CRUZ DE CAÑA	CRUZ DE CAÑA	222	5	v.1
2183	2183		ARROYO PONTON	ARROYO PONTON	246	6	v.1
3139	3139		ULAPES	ULAPES	332	11	v.1
5217	5217		CAÑETE	CAÑETE	568	23	v.1
3836	3836		KILOMETRO 1156 ,AP.	KILOMETRO 1156 ,AP.	441	16	v.1
4349	4349		EL PLUMA	EL PLUMA	501	19	v.1
3831	3831		KILOMETRO 1088 ,DV.	KILOMETRO 1088 ,DV.	432	16	v.1
2399	2399		ARROYO URQUIZA	ARROYO URQUIZA	261	7	v.1
449	449		INGENIERO PABLO NOGUES	INGENIERO PABLO NOGU	33	1	v.1
1625	1625		EL ROSARIO	EL ROSARIO	207	5	v.1
1939	1939		PLAYA GRANDE	PLAYA GRANDE	210	5	v.1
5255	5255		EL ZAPALLAR	EL ZAPALLAR	572	23	v.1
3193	3193		CORRALITOS	CORRALITOS	358	12	v.1
4929	4929		DOÑA LUISA	DOÑA LUISA	550	21	v.1
3133	3133		TAMA	TAMA	347	11	v.1
2259	2259		KILOMETR 402 ,AP.	KILOMETR 402 ,AP.	245	6	v.1
2704	2704		TENIENTE BROWN	TENIENTE BROWN	278	8	v.1
982	982		ZAVALIA	ZAVALIA	95	1	v.1
2939	2939		LA PRIMAVERA	LA PRIMAVERA	330	10	v.1
933	933		VILELA	VILELA	106	1	v.1
5491	5491		SASTRE Y ORTIZ	SASTRE Y ORTIZ		20	v.1
2757	2757		GUERRERO	GUERRERO	291	9	v.1
5448	5448	1000	CAPITAL FEDERAL	CAPITAL FEDERAL	1063866	1	v.1
1106	1106		POMANCILLO	POMANCILLO	158	2	v.1
2083	2083		TALA CRUZ	TALA CRUZ	218	5	v.1
3027	3027		CHEPES	CHEPES	349	11	v.1
4695	4695		MERCEDITAS	MERCEDITAS	502	20	v.1
3710	3710		SANTA ROSA	SANTA ROSA	415	15	v.1
3301	3301		PEDREGAL	PEDREGAL	363	12	v.1
5055	5055		POZO HONDO	POZO HONDO	545	21	v.1
366	366		GENERAL LA MADRID	GENERAL LA MADRID	122	1	v.1
1756	1756		LA PAZ	LA PAZ	228	5	v.1
4773	4773		SAN BERNARDO	SAN BERNARDO	522	20	v.1
661	661		NUEVA PLATA	NUEVA PLATA	11	1	v.1
1615	1615		EL PAMPERO	EL PAMPERO	224	5	v.1
2060	2060		SANTA MAGDALENA ,EST.JOVITA	SANTA MAGDALENA ,EST	224	5	v.1
4830	4830		TACUARENDI ,EMB.KILOMETRO 421	TACUARENDI ,EMB.KILO	504	20	v.1
5322	5322		LA RAMADA	LA RAMADA	564	23	v.1
481	481		KILOMETRO 54 ,PDA.	KILOMETRO 54 ,PDA.	117	1	v.1
4351	4351		EL SALADO	EL SALADO	498	19	v.1
966	966		VILLA SERRA	VILLA SERRA	18	1	v.1
4768	4768		SALADERO M.CABAL	SALADERO M.CABAL	525	20	v.1
5383	5383		RIO COLORADO	RIO COLORADO	573	23	v.1
2581	2581		SAN VICTOR	SAN VICTOR	271	7	v.1
3732	3732		ALEMANIA	ALEMANIA	434	16	v.1
612	612		MAZA	MAZA	43	1	v.1
845	845		SANTA ELENA	SANTA ELENA	133	1	v.1
5426	5426		TUNA SOLA	TUNA SOLA	565	23	v.1
2886	2886		BOEUF	BOEUF	316	10	v.1
347	347		FULTON	FULTON	57	1	v.1
2020	2020		SAN BUENAVENTURA	SAN BUENAVENTURA	207	5	v.1
2338	2338		PUJOL, JUAN	PUJOL, JUAN	237	6	v.1
3287	3287		MONTE COMAN	MONTE COMAN	355	12	v.1
859	859		SARANDI	SARANDI	54	1	v.1
620	620		MIGUELETE ,PDA.	MIGUELETE ,PDA.	108	1	v.1
3685	3685		NEGRO MUERTO	NEGRO MUERTO	420	15	v.1
991	991		ALTO DE LA ESQUINA	ALTO DE LA ESQUINA	149	2	v.1
4664	4664	3009	LAS TUNAS	LAS TUNAS	524	20	v.1
1767	1767		LA SERRANITA	LA SERRANITA	214	5	v.1
4294	4294		SUYUQUE NUEVO	SUYUQUE NUEVO	481	18	v.1
1354	1354		KILOMETR0 81 ,AP.	KILOMETR0 81 ,AP.	191	4	v.1
3214	3214		EL RETAMO	EL RETAMO	359	12	v.1
920	920		VALDES	VALDES	5	1	v.1
1711	1711		KILOMETRO 636 ,DV.	KILOMETRO 636 ,DV.	206	5	v.1
2458	2458		ESCRIÑA	ESCRIÑA	267	7	v.1
85	85		AZCUENAGA	AZCUENAGA	56	1	v.1
2149	2149		VILLA QUILINO	VILLA QUILINO	219	5	v.1
3053	3053		KILOMETRO 875 ,DV.	KILOMETRO 875 ,DV.	345	11	v.1
4190	4190		GOMEZ, CASIMIRO	GOMEZ, CASIMIRO	489	18	v.1
3034	3034		CORTADERAS	CORTADERAS	343	11	v.1
1458	1458		BOCA DEL TIGRE	BOCA DEL TIGRE	203	5	v.1
2260	2260		KILOMETR0 167 ,AP.	KILOMETR0 167 ,AP.	237	6	v.1
5006	5006		LAS FLORES	LAS FLORES	536	21	v.1
4647	4647	3020	LAGUNA PAIVA	LAGUNA PAIVA	508	20	v.1
2111	2111		VIAMONTE	VIAMONTE	216	5	v.1
1585	1585		CUEVA DE LOS PAJARITOS	CUEVA DE LOS PAJARIT	207	5	v.1
662	662		NUEVA ROMA	NUEVA ROMA	98	1	v.1
1844	1844		LOS POZOS ,AP.KILOMETRO 827	LOS POZOS ,AP.KILOME	219	5	v.1
4694	4694		MELINCUE	MELINCUE	502	20	v.1
4657	4657		LAS GRAZAS	LAS GRAZAS	504	20	v.1
5244	5244		EL CHAÑAR	EL CHAÑAR	564	23	v.1
4391	4391		MONTE LEON	MONTE LEON	500	19	v.1
393	393		GOBERNADOR UGARTE	GOBERNADOR UGARTE	5	1	v.1
5289	5289		KILOMETRO 102 ,AP.	KILOMETRO 102 ,AP.	573	23	v.1
573	573		LOPEZ CAMELO ,PDA.	LOPEZ CAMELO ,PDA.	4	1	v.1
4815	4815		SANTURCE	SANTURCE	509	20	v.1
4208	4208		LA MAROMA	LA MAROMA	482	18	v.1
1445	1445		BALLESTEROS	BALLESTEROS	216	5	v.1
184	184		CASEY	CASEY	21	1	v.1
2207	2207		COLONIA CARLOS PELLEGRINI	COLONIA CARLOS PELLE	240	6	v.1
4181	4181		EL RECUERDO	EL RECUERDO	481	18	v.1
2012	2012		SAN AMBROSIO	SAN AMBROSIO	203	5	v.1
5204	5204		ATAHONA	ATAHONA	570	23	v.1
4780	4780		SAN ESTANISLAO	SAN ESTANISLAO	510	20	v.1
3513	3513		BUTA MALLIN	BUTA MALLIN	404	14	v.1
3011	3011		BAJO GRANDE	BAJO GRANDE	343	11	v.1
3952	3952		SCHNEIDEWIND	SCHNEIDEWIND	437	16	v.1
4954	4954		GRANADERO GATICA	GRANADERO GATICA	529	21	v.1
865	865		SHAW	SHAW	1	1	v.1
1451	1451		BARRIO FLORES ,EMB.	BARRIO FLORES ,EMB.	213	5	v.1
294	294		EL DORADO	EL DORADO	23	1	v.1
577	577		LOS GAUCHOS ,PDA.	LOS GAUCHOS ,PDA.	43	1	v.1
433	433		HUETEL	HUETEL	5	1	v.1
3414	3414		ITACARUARE	ITACARUARE	395	13	v.1
3774	3774		CHUCULAQUI ,EST.	CHUCULAQUI ,EST.	443	16	v.1
4134	4134		BEAZLEY	BEAZLEY	481	18	v.1
2991	2991		WINIFREDA	WINIFREDA	321	10	v.1
651	651		NAON, CARLOS M.	NAON, CARLOS M.	7	1	v.1
588	588		MACHITA	MACHITA	52	1	v.1
9	9		A.F.ORMA ,PDA.	A.F.ORMA ,PDA.	9	1	v.1
5102	5102		TABOADA	TABOADA	554	21	v.1
1845	1845		LOS QUEBRACHITOS	LOS QUEBRACHITOS	217	5	v.1
1198	1198		GENERAL CAPDEVILA	GENERAL CAPDEVILA	171	3	v.1
3206	3206		EL MANZANO	EL MANZANO	357	12	v.1
1755	1755		LA PATRIA	LA PATRIA	217	5	v.1
4501	4501		COLMENA	COLMENA	504	20	v.1
5408	5408		SOL DE MAYO	SOL DE MAYO	572	23	v.1
349	349		GAMBIER ,EST.	GAMBIER ,EST.	9	1	v.1
3746	3746		ARENAL	ARENAL	435	16	v.1
2054	2054		SANTA ANA	SANTA ANA	222	5	v.1
1701	1701		KILOMETRO 394 ,AP.	KILOMETRO 394 ,AP.	204	5	v.1
354	354		GARDEY	GARDEY	57	1	v.1
2266	2266		KILOMETRO 182 ,AP.	KILOMETRO 182 ,AP.	237	6	v.1
2282	2282		KILOMETRO 476 ,AP.	KILOMETRO 476 ,AP.	251	6	v.1
2068	2068		SANTA VICTORIA	SANTA VICTORIA	220	5	v.1
38826999	5495	3118	SAUCE MONTRULL	SAUCE MONTRULL	266	7	v.1
5319	5319		LA INVERNADA	LA INVERNADA	572	23	v.1
5208	5208		BELICHA HUAICO	BELICHA HUAICO	570	23	v.1
4559	4559	3087	FELICIA	FELICIA	524	20	v.1
4444	4444		ARTEAGA	ARTEAGA	513	20	v.1
904	904		TRES ALGARROBOS ,EST.CUENCA	TRES ALGARROBOS ,EST	101	1	v.1
3624	3624		DARWIN	DARWIN	420	15	v.1
2756	2756		GALAN, JUAN	GALAN, JUAN	291	9	v.1
5323	5323		LA REDUCCION	LA REDUCCION	573	23	v.1
396	396		GONNET, MANUEL B.	GONNET, MANUEL B.	9	1	v.1
4814	4814	3016	SANTO TOME	SANTO TOME	508	20	v.1
316	316	1619	ESCOBAR, BELEN DE ,EST.ESCOBAR	ESCOBAR, BELEN DE ,E	70	1	v.1
2123	2123		VILLA CONCEPCION DEL TIO	VILLA CONCEPCION DEL	210	5	v.1
4430	4430		ANTARTIDA ARGENTINA ,EST.	ANTARTIDA ARGENTINA 	503	20	v.1
2217	2217		COLONIA ROMERO	COLONIA ROMERO	253	6	v.1
4761	4761	2000	ROSARIO	ROSARIO	503	20	v.1
3925	3925		RIO DEL VALLE	RIO DEL VALLE	432	16	v.1
445	445		INGENIERO BUNGE	INGENIERO BUNGE	65	1	v.1
3723	3723		VILLA MASCARDI	VILLA MASCARDI	427	15	v.1
821	821		SAN FRANCISCO DE BELLOCQ	SAN FRANCISCO DE BEL	63	1	v.1
616	616		MERCEDES	MERCEDES	17	1	v.1
259	259		DE LA PLAZA, VICTORINO	DE LA PLAZA, VICTORI	21	1	v.1
4848	4848		VERA MUJICA	VERA MUJICA	517	20	v.1
674	674		OLMOS, LISANDRO ,AP.	OLMOS, LISANDRO ,AP.	9	1	v.1
352	352		GARCIA DEL RIO	GARCIA DEL RIO	75	1	v.1
974	974		VOLUNTAD	VOLUNTAD	133	1	v.1
3810	3810		EMBARCACION	EMBARCACION	444	16	v.1
6	6		"30 DE AGOSTO"	"30 DE AGOSTO"	6	1	v.1
5061	5061		QUEBRACHITOS	QUEBRACHITOS	537	21	v.1
3249	3249		LA COSTA	LA COSTA	372	12	v.1
5240	5240		EL BAÑADO	EL BAÑADO	571	23	v.1
4874	4874		ZAVALLA	ZAVALLA	503	20	v.1
148	148		CADRET	CADRET	71	1	v.1
3051	3051		ILISCA	ILISCA	349	11	v.1
199	199		CHENAUT	CHENAUT	50	1	v.1
4331	4331		CABO BUEN TIEMPO	CABO BUEN TIEMPO	495	19	v.1
986	986		ADOLFO E. CARRANZA	ADOLFO E. CARRANZA	145	2	v.1
410	410		GRUNBEIN ,EST.EMP.	GRUNBEIN ,EST.EMP.	127	1	v.1
122	122	1884	BERAZATEGUI	BERAZATEGUI	73	1	v.1
5339	5339		LOS PEREYRA	LOS PEREYRA	568	23	v.1
3895	3895		OSMA	OSMA	429	16	v.1
957	957		VILLA LYNCH ,EST.CNL.FRANCISCO LYNCH	VILLA LYNCH ,EST.CNL	143	1	v.1
3673	3673		LOS JUNCOS	LOS JUNCOS	416	15	v.1
1016	1016		CARRANZA, ADOLFO E.	CARRANZA, ADOLFO E.	145	2	v.1
4625	4625		KILOMETRO 443 ,EMB.	KILOMETRO 443 ,EMB.	523	20	v.1
2510	2510	3190	LA PAZ	LA PAZ	273	7	v.1
1760	1760		LA POBLACION	LA POBLACION	228	5	v.1
895	895		THAMES	THAMES	43	1	v.1
5298	5298		KILOMETRO 29 ,AP.	KILOMETRO 29 ,AP.	572	23	v.1
653	653		NAPOSTA	NAPOSTA	18	1	v.1
4967	4967		KILOMETR0 80 ,DV.	KILOMETR0 80 ,DV.	532	21	v.1
34	34		ALFEREZ SAN MARTIN	ALFEREZ SAN MARTIN	18	1	v.1
4968	4968		KILOMETR0699 ,EMP.	KILOMETR0699 ,EMP.	529	21	v.1
3533	3533		CORRENTOSO	CORRENTOSO	411	14	v.1
3531	3531		COLLON-CO	COLLON-CO	407	14	v.1
2786	2786		LOS BLANCOS	LOS BLANCOS	291	9	v.1
2663	2663		LA ESPERANZA	LA ESPERANZA	283	8	v.1
1683	1683		ISCHILIN VIEJO	ISCHILIN VIEJO	219	5	v.1
3725	3725		ZANJON DE OYUELA	ZANJON DE OYUELA	426	15	v.1
3058	3058		LA CALERA	LA CALERA	345	11	v.1
3386	3386		COLONIA AURORA	COLONIA AURORA	374	13	v.1
3303	3303		PHILIPPS	PHILIPPS	360	12	v.1
2363	2363		TACUARITAS	TACUARITAS	236	6	v.1
4560	4560		FIGHIERA	FIGHIERA	503	20	v.1
4446	4446		ATALIVA	ATALIVA	511	20	v.1
912	912	1834	TURDERA	TURDERA	65	1	v.1
5091	5091		SEÑORA PUJIO	SEÑORA PUJIO	528	21	v.1
4348	4348		EL CONDOR	EL CONDOR	495	19	v.1
4163	4163		CRUZ DE CAÑA	CRUZ DE CAÑA	479	18	v.1
1038	1038		EL DIVISADERO	EL DIVISADERO	153	2	v.1
4601	4601	3081	HUMBOLDT	HUMBOLDT	524	20	v.1
5214	5214		CACHI HUASI ,AP.	CACHI HUASI ,AP.	567	23	v.1
2552	2552		PASO DE LA LAGUNA	PASO DE LA LAGUNA	270	7	v.1
4676	4676		LOS CHARABONES ,EMB.	LOS CHARABONES ,EMB.	522	20	v.1
4522	4522		CORONEL ARNOLD	CORONEL ARNOLD	506	20	v.1
1630	1630		EL TOSTADO	EL TOSTADO	221	5	v.1
2040	2040		SAN LUIS	SAN LUIS	212	5	v.1
655	655		NECOCHEA	NECOCHEA	99	1	v.1
4054	4054		NIQUIVIL	NIQUIVIL	460	17	v.1
1319	1319		CANQUEL	CANQUEL	195	4	v.1
949	949		VILLA GENERAL ARIAS ,EST.KILOMETRO 638	VILLA GENERAL ARIAS 	127	1	v.1
1486	1486		CANDELARIA SUD	CANDELARIA SUD	204	5	v.1
2754	2754		ESCAYA	ESCAYA	292	9	v.1
162	162		CANGALLO	CANGALLO	55	1	v.1
740	740		PRADERE, JUAN A.	PRADERE, JUAN A.	59	1	v.1
4205	4205		LA FLORIDA	LA FLORIDA	487	18	v.1
2026	2026		SAN FERNANDO	SAN FERNANDO	205	5	v.1
308	308		ELVIRA	ELVIRA	41	1	v.1
269	269		DENNEHY	DENNEHY	7	1	v.1
2930	2930		INTENDENTE ALVEAR	INTENDENTE ALVEAR	323	10	v.1
3643	3643	8332	GENERAL ROCA	GENERAL ROCA	419	15	v.1
628	628		MOLINA, CLAUDIO	MOLINA, CLAUDIO	63	1	v.1
640	640		MORENO, MARIANO ,EST.MORENO	MORENO, MARIANO ,EST	132	1	v.1
5045	5045		PAMPA MAYO	PAMPA MAYO	528	21	v.1
785	785		ROCA, AGUSTIN	ROCA, AGUSTIN	20	1	v.1
1299	1299		ZUBERBUHLER	ZUBERBUHLER	164	3	v.1
4401	4401		PUERTO SAN JULIAN	PUERTO SAN JULIAN	498	19	v.1
2305	2305		LOZA, MARIANO I. ,EST.JUSTINO SOLARI	LOZA, MARIANO I. ,ES	241	6	v.1
3595	3595		ARROYO VERDE	ARROYO VERDE	415	15	v.1
3642	3642		GENERAL NICOLAS H.PALACIOS	GENERAL NICOLAS H.PA	426	15	v.1
3503	3503		ARROYITO CHALLACO	ARROYITO CHALLACO	401	14	v.1
4061	4061		PAMPA VIEJA	PAMPA VIEJA	460	17	v.1
1113	1113		RINCON	RINCON	159	2	v.1
2035	2035		SAN JOSE	SAN JOSE	207	5	v.1
4161	4161		CORTADERAS	CORTADERAS	480	18	v.1
2578	2578		SAN JUSTO	SAN JUSTO	261	7	v.1
3312	3312		PUNTA DEL AGUA	PUNTA DEL AGUA	355	12	v.1
5010	5010		LEZCANOS	LEZCANOS	533	21	v.1
2660	2660		KILOMETRO 1769	KILOMETRO 1769	278	8	v.1
5051	5051		POZO BETBEDER	POZO BETBEDER	531	21	v.1
1528	1528		CIENAGA DEL CORO	CIENAGA DEL CORO	206	5	v.1
1066	1066		LA CIENAGA	LA CIENAGA	156	2	v.1
4770	4770		SAN ANTONIO	SAN ANTONIO	511	20	v.1
4460	4460	3036	CABAL	CABAL	519	20	v.1
1250	1250		LOMA FLORIDA	LOMA FLORIDA	180	3	v.1
4180	4180		EL PORVENIR	EL PORVENIR	482	18	v.1
2555	2555		PERDICES	PERDICES	267	7	v.1
2698	2698		SAN MARTIN 1	SAN MARTIN 1	278	8	v.1
4463	4463	3050	CALCHAQUI	CALCHAQUI	521	20	v.1
4497	4497		CLASON	CLASON	510	20	v.1
5151	5151		DESTACAMENTO NAVAL DECEPCION	DESTACAMENTO NAVAL D	563	22	v.1
1137	1137		SANTA ROSA	SANTA ROSA	152	2	v.1
1406	1406		ACHIRAS	ACHIRAS	203	5	v.1
2713	2713		AGUA CALIENTE	AGUA CALIENTE	289	9	v.1
1349	1349		GUALJAINA	GUALJAINA	193	4	v.1
4805	4805	2405	SANTA CLARA DE SAGUIER	SANTA CLARA DE SAGUI	511	20	v.1
3491	3491		SANTA RITA	SANTA RITA	374	13	v.1
4233	4233		LOBOS, ELEODORO	LOBOS, ELEODORO	487	18	v.1
1632	1632		EL VENCE	EL VENCE	227	5	v.1
915	915		UDAQUIOLA	UDAQUIOLA	55	1	v.1
2926	2926		HUCAL	HUCAL	303	10	v.1
2128	2128		VILLA DE SOTO	VILLA DE SOTO	222	5	v.1
2990	2990		VILLA MIRASOL	VILLA MIRASOL	319	10	v.1
2232886	5456	3074	AGUARÁ GRANDE	AGUARÁ GRANDE	509	20	v.1
2101	2101		TRANSITO	TRANSITO	210	5	v.1
3211	3211		EL PASTAL	EL PASTAL	369	12	v.1
2667	2667		LA PRIMAVERA	LA PRIMAVERA	280	8	v.1
3962	3962		TALAPAMPA	TALAPAMPA	429	16	v.1
855	855		SANTO DOMINGO	SANTO DOMINGO	134	1	v.1
5162	5162		LA MARINA	LA MARINA	561	22	v.1
1666	1666		GUANACO MUERTO	GUANACO MUERTO	222	5	v.1
3272	3272		LOS MOLLES	LOS MOLLES	357	12	v.1
1380	1380		PASO DE INDIOS	PASO DE INDIOS	195	4	v.1
3035	3035		CUATRO ESQUINAS	CUATRO ESQUINAS	332	11	v.1
3664	3664		KILOMETRO 995	KILOMETRO 995	420	15	v.1
531	531		LANGUEYU	LANGUEYU	55	1	v.1
5032	5032		MELERO	MELERO	552	21	v.1
633	633		MONTE CHINGOLO	MONTE CHINGOLO	8	1	v.1
3976	3976		VEGA DE ARZARO ,EST.	VEGA DE ARZARO ,EST.	443	16	v.1
1531	1531		COLONIA 10 DE JULIO	COLONIA 10 DE JULIO	210	5	v.1
4520	4520		CONSTITUYENTES	CONSTITUYENTES	508	20	v.1
4141	4141		CANDELARIA ,EST.LA CANDELARIA	CANDELARIA ,EST.LA C	484	18	v.1
3848	3848		LA CORZUELA	LA CORZUELA	436	16	v.1
1526	1526		CIENAGA DE ALLENDE	CIENAGA DE ALLENDE	215	5	v.1
5390	5390		SAN ANDRES	SAN ANDRES	568	23	v.1
4241	4241		LOS PUQUIOS	LOS PUQUIOS	481	18	v.1
1818	1818		LOA ALGARROBOS	LOA ALGARROBOS	212	5	v.1
1963	1963		PUESTO DEL ROSARIO	PUESTO DEL ROSARIO	204	5	v.1
812	812		SAN BERNARDO	SAN BERNARDO	34	1	v.1
2385	2385		ALDEA SAN GREGORIO	ALDEA SAN GREGORIO	268	7	v.1
4232	4232		LLERENA, JUAN	LLERENA, JUAN	488	18	v.1
2333	2333		PUENTE BATEL	PUENTE BATEL	248	6	v.1
707	707		PEHUEN-CO	PEHUEN-CO	127	1	v.1
2287	2287		KILOMETRO 501 ,AP.	KILOMETRO 501 ,AP.	251	6	v.1
4066	4066		PIE DE PALO	PIE DE PALO	469	17	v.1
1635	1635		ELCANO, SEBASTIAN	ELCANO, SEBASTIAN	212	5	v.1
3819	3819		GENERAL PIZARRO	GENERAL PIZARRO	432	16	v.1
1350	1350		HERMITTE, ENRIQUE ,AP.	HERMITTE, ENRIQUE ,A	192	4	v.1
2857	2857		TUMBAYA	TUMBAYA	290	9	v.1
4096	4096		ULLUN	ULLUN	475	17	v.1
828	828		SAN JOSE	SAN JOSE	69	1	v.1
1371	1371		LAS PLUMAS	LAS PLUMAS	189	4	v.1
631	631		MONROE	MONROE	51	1	v.1
4422	4422	3001	ALTO VERDE	ALTO VERDE	508	20	v.1
4394	4394		PASO RODOLFO ROBALLOS	PASO RODOLFO ROBALLO	501	19	v.1
1210	1210		KILOMETR0 501 ,AP.	KILOMETR0 501 ,AP.	175	3	v.1
4027	4027		KILOMETRO 936 ,EMB.	KILOMETRO 936 ,EMB.	462	17	v.1
3404	3404		FRACRAN	FRACRAN	394	13	v.1
4938	4938		EL MALACARA	EL MALACARA	534	21	v.1
2938	2938		LA MARUJA	LA MARUJA	318	10	v.1
4458	4458		BOUQUET	BOUQUET	515	20	v.1
467	467		JUSTO VILLEGAS ,PDA.	JUSTO VILLEGAS ,PDA.	3	1	v.1
2302	2302		LOMAS DE GALARZA	LOMAS DE GALARZA	246	6	v.1
1723	1723		KILOMETRO 931	KILOMETRO 931	227	5	v.1
4923	4923		COLONIA DORA	COLONIA DORA	544	21	v.1
814	814		SAN CAYETANO	SAN CAYETANO	110	1	v.1
5402	5402		SANTA BARBARA	SANTA BARBARA	574	23	v.1
2200	2200		CAZADORES CORRENTINOS	CAZADORES CORRENTINO	239	6	v.1
3091	3091		MIRANDA	MIRANDA	339	11	v.1
2052	2052	5006	SAN VICENTE	SAN VICENTE	215	5	v.1
279	279		DOS HERMANOS	DOS HERMANOS	38	1	v.1
3422	3422		LANUS, MIGUEL	LANUS, MIGUEL	393	13	v.1
2309	2309		MBURUCUYA	MBURUCUYA	260	6	v.1
1675	1675		HUERTA GRANDE	HUERTA GRANDE	207	5	v.1
4219	4219		LAS AGUADAS	LAS AGUADAS	491	18	v.1
4115	4115		ALTO PELADO	ALTO PELADO	481	18	v.1
1968	1968		PUNTA DEL AGUA	PUNTA DEL AGUA	211	5	v.1
3485	3485		SAN JOSE	SAN JOSE	378	13	v.1
3562	3562		PASO DE LOS INDIOS	PASO DE LOS INDIOS	408	14	v.1
5022	5022		LOS TELARES	LOS TELARES	541	21	v.1
4699	4699		MONIGOTES	MONIGOTES	509	20	v.1
2131	2131		VILLA DEL ROSARIO	VILLA DEL ROSARIO	226	5	v.1
591	591		MAGDALENA	MAGDALENA	36	1	v.1
3520	3520		CAMPO GRANDE	CAMPO GRANDE	407	14	v.1
313	313		EPUMER ,EST.YUTUYACO	EPUMER ,EST.YUTUYACO	43	1	v.1
3675	3675		LOS REPOLLOS	LOS REPOLLOS	427	15	v.1
415	415		GUERRICO	GUERRICO	13	1	v.1
5365	5365		NUEVA TRINIDAD	NUEVA TRINIDAD	569	23	v.1
2197	2197		CAPILLITAS	CAPILLITAS	253	6	v.1
486	486		KRABBE	KRABBE	107	1	v.1
2004	2004		SALAS, MIGUEL	SALAS, MIGUEL	230	5	v.1
551	551		LAVALLE, ENRIQUE	LAVALLE, ENRIQUE	40	1	v.1
5284	5284		INGENIO SAN MIGUEL	INGENIO SAN MIGUEL	568	23	v.1
3128	3128		SCHAQUI	SCHAQUI	336	11	v.1
1763	1763		LA PUERTA	LA PUERTA	221	5	v.1
846	846		SANTA ELEODORA	SANTA ELEODORA	64	1	v.1
842	842		SANSINENA	SANSINENA	58	1	v.1
3522	3522		CATAN LIL	CATAN LIL	409	14	v.1
5356	5356		MIRAFLORES	MIRAFLORES	565	23	v.1
2431	2431		COLONIA ENSANCHE SAUCE	COLONIA ENSANCHE SAU	274	7	v.1
45	45		ALVAREZ JONTE	ALVAREZ JONTE	36	1	v.1
1121	1121		SAN ANTONIO	SAN ANTONIO	150	2	v.1
4533	4533		DIAZ	DIAZ	514	20	v.1
4324	4324		BAJO DE LOS CARACOLES	BAJO DE LOS CARACOLE	497	19	v.1
4795	4795	3040	SAN JUSTO	SAN JUSTO	517	20	v.1
534	534		LAPRIDA	LAPRIDA	133	1	v.1
3329	3329		SAN MARTIN ,EST.LIB.GRL.SAN MARTIN	SAN MARTIN ,EST.LIB.	371	12	v.1
344	344		FORTIN TIBURCIO	FORTIN TIBURCIO	20	1	v.1
231	231		CORONEL BRANDSEN	CORONEL BRANDSEN	32	1	v.1
4606	4606		INGENIERO CHANOURDIE	INGENIERO CHANOURDIE	504	20	v.1
208	208		CLARAZ	CLARAZ	99	1	v.1
2842	2842		SENADOR PEREZ	SENADOR PEREZ	293	9	v.1
1621	1621		EL QUEBRACHO	EL QUEBRACHO	221	5	v.1
3279	3279		MALARGUE	MALARGUE	357	12	v.1
605	605	1846	MARMOL, JOSE	MARMOL, JOSE	28	1	v.1
1960	1960		PUERTA COLORADA	PUERTA COLORADA	203	5	v.1
4250	4250		NASCHEL	NASCHEL	480	18	v.1
5011	5011		LIBARONA, AGUSTINA	LIBARONA, AGUSTINA	530	21	v.1
374	374		GENERAL RODRIGUEZ	GENERAL RODRIGUEZ	124	1	v.1
4949	4949		FORTIN INCA	FORTIN INCA	539	21	v.1
1289	1289		TRES ESTACAS	TRES ESTACAS	168	3	v.1
3872	3872		LOS BLANCOS	LOS BLANCOS	436	16	v.1
189	189		CAZON	CAZON	35	1	v.1
629	629		MONASTERIO	MONASTERIO	15	1	v.1
2277	2277		KILOMETRO 431 ,AP.	KILOMETRO 431 ,AP.	242	6	v.1
742	742		PRIMERA JUNTA	PRIMERA JUNTA	6	1	v.1
1747	1747		LA LAGUNA	LA LAGUNA	220	5	v.1
1519	1519		CHAZON	CHAZON	220	5	v.1
4023	4023		ICHIGUALASTO	ICHIGUALASTO	466	17	v.1
2945	2945		LONQUIMAY	LONQUIMAY	322	10	v.1
4450	4450	3561	AVELLANEDA ,EST.EWALD	AVELLANEDA ,EST.EWAL	518	20	v.1
2219	2219		COLONIA SARGENTO JUAN B. CABRAL	COLONIA SARGENTO JUA	242	6	v.1
5471	5471		FIDELA	FIDELA		20	v.1
4025	4025		INGENIERO MATIAS G.SANCHEZ ,EST.	INGENIERO MATIAS G.S	460	17	v.1
717	717		PICHINCHA	PICHINCHA	64	1	v.1
3593	3593		ALLEN	ALLEN	419	15	v.1
3310	3310		PUENTE DEL INCA	PUENTE DEL INCA	369	12	v.1
4323	4323		BAHIA OSO MARINO	BAHIA OSO MARINO	496	19	v.1
